 kw_min_min, kw_max_min, kw_avg_min, kw_min_max, kw_max_max, kw_avg_max, kw_min_avg, kw_max_avg, kw_avg_avg
4.0,1100.0,293.3,3100.0,690400.0,289190.0,1866.66666667,8683.95394737,3949.68754238
-1.0,457.0,122.125,53200.0,843300.0,381250.0,2740.61676647,5970.0361991,4449.89214083
4.0,858.0,362.714285714,13200.0,617900.0,120214.285714,1963.36363636,3334.60106857,2838.1395612
4.0,1400.0,404.75,0.0,843300.0,215088.888889,0.0,4726.56899489,2372.97805387
4.0,933.0,239.166666667,11200.0,843300.0,219866.666667,2975.72727273,5072.95085995,3806.03196684
4.0,845.0,420.375,7200.0,690400.0,120325.0,2274.27272727,6481.66666667,3659.11348984
4.0,3200.0,623.375,0.0,843300.0,200150.0,0.0,9700.0,3229.67680384
217.0,342.0,258.666666667,0.0,51900.0,32575.0,0.0,2763.81893004,1899.9190888
-1.0,330.0,154.5,64100.0,843300.0,371900.0,3526.21725958,7826.07054795,5162.08915172
-1.0,241.0,49.436,5200.0,843300.0,675680.0,1152.61111111,6834.38102536,4600.14819382
4.0,2800.0,455.125,0.0,843300.0,251188.888889,0.0,4774.82142857,3377.98620629
217.0,635.0,363.571428571,0.0,69100.0,42212.5,0.0,3466.53333333,2620.12795318
-1.0,1000.0,202.5,13000.0,843300.0,255530.0,1861.42307692,9425.31818182,4074.12928482
-1.0,704.0,189.333333333,0.0,843300.0,216228.571429,0.0,6150.5,2940.51554243
-1.0,325.0,162.5,0.0,843300.0,127655.555556,0.0,3658.95344828,1842.47062727
4.0,810.0,250.285714286,0.0,690400.0,222362.5,0.0,13305.5,5739.79959515
-1.0,798.0,325.333333333,5200.0,843300.0,259550.0,1855.57142857,3994.87878788,2975.61506721
4.0,1100.0,388.2,3800.0,617900.0,146310.0,1646.8,4144.93851133,2575.92031005
4.0,548.0,213.0,2700.0,843300.0,493650.0,1247.36363636,4208.62626263,2845.01709753
4.0,459.0,190.75,0.0,690400.0,246733.333333,0.0,3336.47281566,1779.43548605
-1.0,473.0,211.0,0.0,843300.0,308614.285714,0.0,8480.24003887,4474.91807934
4.0,456.0,269.5,0.0,690400.0,133350.0,0.0,3387.96055887,1798.68070449
4.0,730.0,345.5,0.0,690400.0,179200.0,0.0,4182.90169492,2796.72655378
4.0,529.0,156.7,2600.0,843300.0,167460.0,1444.91666667,3514.72960373,2593.27901644
217.0,428.0,310.2,0.0,69100.0,38833.3333333,0.0,4779.45454545,2470.62400723
-1.0,741.0,252.6,0.0,843300.0,363433.333333,0.0,3579.1503192,2214.71661191
4.0,506.0,197.142857143,0.0,843300.0,220800.0,0.0,7552.32682927,3498.04339961
4.0,890.0,223.444444444,10000.0,843300.0,247377.777778,2104.66666667,8617.95855856,4651.04431861
-1.0,546.0,108.4,0.0,843300.0,397028.571429,0.0,3433.81756613,1849.79312162
-1.0,1300.0,320.5,0.0,843300.0,278985.714286,0.0,4816.85633803,2998.61400544
-1.0,538.0,180.0,2000.0,843300.0,209183.333333,1215.0,4779.33333333,3352.44409121
-1.0,445.0,131.4,0.0,843300.0,187328.571429,0.0,3998.42517986,2452.92966359
-1.0,1800.0,445.625,1800.0,843300.0,216525.0,1328.33333333,3672.40540541,2377.38594676
217.0,649.0,437.25,1900.0,51900.0,20800.0,1149.4,4037.59090909,2353.05006266
-1.0,150.0,28.5555555556,17500.0,843300.0,295533.333333,1854.34444444,4344.99952875,3109.85540333
4.0,309.0,146.5,15600.0,843300.0,175383.333333,1922.10238095,3303.98509208,2651.88882709
-1.0,973.0,365.666666667,0.0,843300.0,172928.571429,0.0,3446.07553211,2308.31620242
-1.0,682.0,86.8433333333,3900.0,843300.0,446588.888889,1945.5,6939.84150602,3792.88967612
4.0,605.0,176.333333333,0.0,843300.0,207440.0,0.0,3395.61157374,2195.73053907
-1.0,657.0,140.7725,2200.0,843300.0,454737.5,1352.33333333,7692.137,4294.74919185
-1.0,2200.0,511.333333333,0.0,843300.0,187640.0,0.0,6723.05263158,2926.72565496
4.0,4100.0,1155.75,6100.0,690400.0,202750.0,3155.6290932,5100.0,3706.28465012
-1.0,813.0,222.4,1500.0,843300.0,243270.0,1159.2,4372.9957667,2977.52226598
-1.0,704.0,96.5555555556,14200.0,843300.0,269555.555556,1616.4137931,3839.2,2672.27831356
-1.0,560.0,71.6211111111,23700.0,843300.0,430366.666667,3417.40423681,5137.16695445,4194.22687409
-1.0,3100.0,582.428571429,0.0,843300.0,209666.666667,0.0,4600.0,2318.78515651
-1.0,301.0,127.0,54300.0,843300.0,241980.0,2679.16949153,3512.79221095,3062.40573331
4.0,1900.0,533.0,1900.0,843300.0,331500.0,1900.0,3317.39322331,2730.5288236
-1.0,400.0,115.75,0.0,843300.0,262580.0,0.0,4599.296,3007.50160206
-1.0,1600.0,463.363333333,0.0,843300.0,320971.428571,0.0,5585.39462128,2935.92080242
-1.0,763.0,214.5,0.0,843300.0,128931.0,0.0,3585.67100542,1423.03016783
-1.0,633.0,283.75,11500.0,843300.0,286900.0,3119.24050633,4471.7027027,3683.24442078
-1.0,2000.0,501.125,0.0,843300.0,131077.777778,0.0,8256.6,2806.00403875
-1.0,4700.0,844.75,1300.0,843300.0,233487.5,1300.0,49250.0,9555.50270589
-1.0,380.0,94.3333333333,0.0,843300.0,287225.0,0.0,4255.86170213,2310.87379428
4.0,382.0,242.333333333,0.0,617900.0,368685.714286,0.0,8176.57758621,3918.98634585
4.0,1400.0,468.0,35300.0,843300.0,371560.0,2924.07150596,6705.45454545,4276.11610174
-1.0,431.0,187.3975,7800.0,843300.0,461900.0,1238.42718447,4735.68518519,3164.22763647
-1.0,1300.0,240.222222222,0.0,843300.0,332780.0,0.0,9121.97777778,4898.10133874
-1.0,698.0,123.833333333,0.0,843300.0,355000.0,0.0,7527.31818182,4120.10075763
-1.0,1400.0,373.6,964.0,843300.0,254772.8,750.75,3399.33139346,2225.23600059
-1.0,625.0,260.0,0.0,843300.0,181428.571429,0.0,3976.82072829,1912.287097
4.0,598.0,229.5,0.0,690400.0,381533.333333,0.0,5665.88444444,3227.16675164
217.0,688.0,415.625,0.0,617900.0,351933.333333,0.0,8574.36792453,4307.12874756
4.0,815.0,374.5,5000.0,690400.0,203350.0,2435.0,3841.4474359,3327.31133539
-1.0,562.0,194.0,0.0,843300.0,316680.0,0.0,3588.42079055,2109.83591802
4.0,112.0,71.5,0.0,843300.0,261255.555556,0.0,4886.59645669,3112.29810101
-1.0,999.0,267.833333333,0.0,843300.0,176400.0,0.0,4606.05487805,2568.25283314
-1.0,325.0,81.75,0.0,843300.0,516620.0,0.0,5942.22301263,3613.62556748
-1.0,15700.0,3935.0,15700.0,843300.0,285450.0,2179.12669246,15700.0,5931.92161197
4.0,150.0,78.0,0.0,843300.0,238342.857143,0.0,3248.57342657,1596.083737
4.0,469.0,203.25,0.0,843300.0,445680.0,0.0,4705.20843091,2448.88487889
4.0,1100.0,222.666666667,0.0,690400.0,301271.428571,0.0,4910.22523745,2891.70596897
-1.0,570.0,211.75,9000.0,843300.0,271275.0,2898.18181818,6530.65091864,4157.52403992
-1.0,387.0,111.875,907.0,843300.0,282038.375,647.0,3531.7940876,1903.75416436
217.0,379.0,311.0,0.0,617900.0,239500.0,0.0,4841.79529737,2127.1574176
-1.0,47.0,11.0,0.0,843300.0,502300.0,0.0,4352.49089253,2358.57169492
217.0,533.0,404.3,3100.0,51900.0,28910.0,1450.66666667,3901.62068966,2684.52528285
-1.0,529.0,143.0,12200.0,843300.0,266150.0,1631.50704225,3590.67487781,2503.7633672
217.0,1200.0,633.0,4900.0,51900.0,28800.0,2294.50724638,5048.58333333,3441.82017038
4.0,2400.0,678.2,2600.0,617900.0,209480.0,2500.0,4251.35249042,3303.18651541
217.0,368.0,295.5,0.0,617900.0,127383.333333,0.0,3241.61698643,1934.31161629
-1.0,862.0,144.098333333,7300.0,843300.0,666400.0,3591.84466768,7349.57499224,5296.90429042
217.0,445.0,335.0,0.0,617900.0,183525.0,0.0,3821.64028777,2481.70132199
4.0,639.0,244.777777778,1400.0,690400.0,163333.333333,910.875,3299.28285131,2084.84098922
-1.0,765.0,210.618,5700.0,843300.0,412960.0,2042.0,8987.1375,5045.67982499
-1.0,996.0,249.545,0.0,843300.0,371150.0,0.0,5739.63585613,2413.33342287
-1.0,568.0,163.5,0.0,843300.0,207540.0,0.0,3577.48842089,2025.45514692
-1.0,309.0,59.4316666667,0.0,843300.0,588642.857143,0.0,6886.47952559,4876.94319356
-1.0,2600.0,544.25,2300.0,843300.0,267775.0,1429.33333333,5970.43802966,3607.19815985
-1.0,910.0,322.0,0.0,843300.0,163525.0,0.0,3774.1839677,1945.15702009
-1.0,717.0,266.4,0.0,843300.0,171983.333333,0.0,3572.31552416,1940.46122998
-1.0,510.0,93.5128571429,40200.0,843300.0,528528.571429,2379.94295693,6800.47684821,4949.08946959
4.0,444.0,305.333333333,144400.0,690400.0,587316.666667,3388.84470247,11019.1690821,5194.3748577
-1.0,566.0,194.3975,2800.0,843300.0,405675.0,1225.2,3846.1703629,2998.80342834
4.0,6100.0,1189.83333333,0.0,843300.0,148644.444444,0.0,6895.53846154,3469.63699484
217.0,579.0,394.375,0.0,617900.0,114222.222222,0.0,12408.5,4345.26665057
-1.0,1500.0,435.888888889,4100.0,843300.0,269466.666667,1338.41666667,6748.48231511,3533.70655026
-1.0,348.0,131.2,0.0,843300.0,255183.333333,0.0,3400.88779071,1796.32938792
217.0,949.0,506.0,0.0,617900.0,356614.285714,0.0,10512.25,4513.40795364
-1.0,950.0,337.8,2400.0,843300.0,298450.0,1215.2,18923.2307692,5915.64528575
-1.0,438.0,61.7142857143,7200.0,843300.0,195571.428571,1079.49180328,3390.92258105,2028.2914706
-1.0,737.0,199.875,17500.0,843300.0,382487.5,2368.34042553,5943.56091229,4166.58692044
-1.0,384.0,126.833333333,0.0,843300.0,313871.428571,0.0,5965.24952944,3968.87280564
4.0,867.0,334.75,8200.0,690400.0,218325.0,3224.69865643,8962.69491525,5071.00078297
4.0,1500.0,436.714285714,0.0,690400.0,120061.555556,0.0,3304.7832244,1681.29432701
-1.0,0.0,-1.0,83300.0,843300.0,530066.666667,3041.72583942,3459.97688151,3207.71501785
4.0,1100.0,301.571428571,1100.0,843300.0,221785.714286,1100.0,3302.64599856,1990.34435042
-1.0,589.0,148.4,0.0,843300.0,246000.0,0.0,4518.82786885,2886.63292339
-1.0,452.0,89.6,0.0,843300.0,273833.333333,0.0,3445.20810315,1855.17618431
-1.0,4400.0,770.5,0.0,843300.0,188000.0,0.0,4400.0,2582.40176853
4.0,639.0,210.428571429,7400.0,843300.0,432228.571429,1523.25806452,20884.75,5596.34203031
4.0,138.0,68.0,0.0,690400.0,339450.0,0.0,4877.99325337,3329.7414735
-1.0,181.0,45.1475,53200.0,843300.0,569325.0,2423.34320809,5297.61997779,3601.18389244
4.0,1900.0,384.428571429,0.0,843300.0,382800.0,0.0,4524.58298755,2958.63276596
4.0,992.0,288.5,16300.0,690400.0,154650.0,1483.23232323,6521.33333333,3130.03620335
-1.0,590.0,240.285714286,18200.0,843300.0,304628.571429,2075.01923077,8507.81705426,4918.67158769
4.0,607.0,319.25,0.0,690400.0,134055.555556,0.0,3620.60952381,2352.00729305
-1.0,1100.0,178.714285714,27800.0,843300.0,377385.714286,2100.26152482,7675.0,3802.12013952
-1.0,237.0,68.7777777778,32300.0,843300.0,249555.555556,2428.14067278,5332.8046875,4010.40753425
-1.0,859.0,336.285714286,3200.0,843300.0,213842.857143,1494.25,4678.69565217,3647.88107557
4.0,23700.0,3078.375,0.0,843300.0,369512.2,0.0,23700.0,5144.24371226
-1.0,567.0,224.4,547.0,843300.0,309774.7,547.0,9775.57377049,4500.14445168
-1.0,488.0,258.431666667,4900.0,843300.0,267850.0,999.272727273,3474.15883893,2220.14469831
-1.0,613.0,306.0,47400.0,843300.0,445350.0,3575.3408932,4743.33333333,4159.33711327
4.0,377.0,273.2,0.0,617900.0,230171.428571,0.0,3532.04655172,2215.11082481
217.0,730.0,498.25,0.0,617900.0,117333.333333,0.0,5364.2,2171.9686939
-1.0,1.59,-0.3525,0.0,843300.0,577540.0,0.0,5065.19946251,2894.01494227
-1.0,369.0,97.8571428571,0.0,843300.0,288400.0,0.0,5573.00399202,2875.57010987
217.0,730.0,433.666666667,0.0,51900.0,16875.0,0.0,2553.14015477,1399.40746137
-1.0,0.0,-1.0,0.0,843300.0,379171.428571,0.0,5772.0422202,2531.34307866
-1.0,596.0,112.375,0.0,843300.0,217520.0,0.0,4704.13761468,2778.05052919
217.0,862.0,574.5,0.0,39400.0,14166.6666667,0.0,5282.75,2633.11580009
4.0,751.0,279.625,751.0,843300.0,177356.375,751.0,4210.55555556,3072.81166627
-1.0,748.0,212.464444444,0.0,843300.0,269503.2,0.0,7261.34635154,2947.00381468
4.0,1200.0,216.0,4800.0,843300.0,501028.571429,3040.15015974,6261.62386707,4387.7350456
-1.0,569.0,115.142857143,0.0,843300.0,373587.5,0.0,6675.32195122,3125.33117266
217.0,441.0,306.25,0.0,51900.0,13533.3333333,0.0,2610.16912752,1333.80226199
-1.0,726.0,203.142857143,726.0,843300.0,347789.428571,726.0,3495.85698749,2810.05063968
4.0,611.0,212.6,0.0,843300.0,331550.0,0.0,12563.375,5772.92172379
-1.0,622.0,139.833333333,0.0,843300.0,194366.666667,0.0,3449.32702464,1736.17736828
-1.0,1400.0,424.857142857,1400.0,843300.0,435542.857143,1400.0,4113.52969502,2886.46303904
-1.0,596.0,215.666666667,19100.0,843300.0,264433.333333,2083.58558559,4840.09756098,3175.31964986
-1.0,613.0,233.9,4200.0,843300.0,133400.0,1019.29953917,3474.15883893,2398.01269454
-1.0,420.0,156.918,3100.0,843300.0,446220.0,1121.57142857,4874.3358271,2902.55064077
4.0,2400.0,599.625,0.0,843300.0,121953.666667,0.0,5706.85714286,2657.52495395
-1.0,1400.0,344.666666667,7300.0,843300.0,246716.666667,1706.5,8061.94736842,4067.32185316
4.0,690.0,354.333333333,0.0,690400.0,285100.0,0.0,5059.0,2688.98933364
-1.0,859.0,246.166666667,0.0,843300.0,167314.285714,0.0,4784.02439024,2269.21564319
-1.0,173.0,33.8,0.0,843300.0,239933.333333,0.0,5171.73333333,2713.88720959
-1.0,946.0,261.318,6900.0,843300.0,433730.0,2249.42857143,6930.9,4152.33309678
-1.0,377.0,143.166666667,0.0,843300.0,173514.285714,0.0,3628.66839378,2493.96463481
217.0,2000.0,640.6,0.0,69100.0,24250.0,0.0,7100.0,2400.02962409
4.0,606.0,253.125,0.0,843300.0,159477.777778,0.0,3710.14814815,2209.88001633
-1.0,744.0,144.6,5700.0,843300.0,325820.0,1934.0,6014.43727915,3649.59009371
-1.0,715.0,220.0,6600.0,843300.0,363437.5,2161.34375,5920.51319699,3985.19741459
4.0,508.0,160.857142857,0.0,690400.0,89170.0,0.0,3434.45833333,1820.86275479
-1.0,1200.0,337.222222222,2700.0,843300.0,303200.0,1675.0,6139.0,3547.09325296
-1.0,415.0,114.0,0.0,843300.0,211980.0,0.0,3514.16403331,1951.04861338
-1.0,3800.0,550.7,3800.0,843300.0,223920.0,2175.23412186,5647.28813559,3536.68418312
4.0,318.0,123.0,3900.0,843300.0,333880.0,1151.72580645,3262.43599045,2634.33993983
-1.0,86.0,40.0,0.0,843300.0,219675.0,0.0,3476.04068529,2175.9460375
4.0,506.0,197.5,0.0,843300.0,336500.0,0.0,3412.41150442,2327.36071596
217.0,469.0,355.75,1600.0,617900.0,207300.0,853.0,3323.87301587,2502.58270005
-1.0,82.0,19.75,141400.0,843300.0,566550.0,2177.58267263,3601.63917526,2927.98110349
-1.0,748.0,175.125,0.0,843300.0,222555.555556,0.0,8482.33223684,3429.15450646
217.0,2100.0,844.0,0.0,617900.0,94088.8888889,0.0,7050.0,3129.46086857
-1.0,606.0,162.25,18200.0,843300.0,267650.0,2231.49976111,3744.84615385,3016.50287583
-1.0,452.0,74.5,0.0,843300.0,304162.5,0.0,4131.87040134,2148.76860032
-1.0,0.0,-1.0,0.0,843300.0,257042.857143,0.0,3640.84423676,1671.4087855
-1.0,1400.0,438.375,0.0,843300.0,234466.666667,0.0,4059.6195122,2811.0170797
4.0,923.0,423.333333333,1800.0,843300.0,282333.333333,971.833333333,3300.69831488,1919.04388274
-1.0,456.0,172.5,0.0,843300.0,175533.333333,0.0,8966.21750322,3666.98848334
-1.0,532.0,75.1428571429,2900.0,843300.0,156257.142857,1151.77922078,3490.16307076,1991.04693367
-1.0,811.0,212.833333333,0.0,843300.0,199771.428571,0.0,3409.40432931,2244.96568092
217.0,3000.0,726.571428571,0.0,69100.0,23200.0,0.0,3000.0,2306.39312589
-1.0,578.0,251.0,5500.0,843300.0,253540.0,1448.98214286,3578.53660453,2442.41311611
217.0,3800.0,1156.25,0.0,69100.0,25200.0,0.0,3800.0,2382.93121545
-1.0,703.0,232.0,12900.0,843300.0,259740.0,3043.11946643,4967.66666667,3846.43371055
217.0,475.0,323.0,0.0,69100.0,24414.2857143,0.0,2829.02469136,1343.14588369
4.0,1100.0,247.333333333,5600.0,690400.0,233683.333333,1609.4,3268.10298697,2403.06689183
4.0,597.0,143.0,0.0,843300.0,152260.0,0.0,4103.97496423,2656.60124001
-1.0,331.0,103.142857143,0.0,843300.0,330840.0,0.0,3529.36651041,1930.64481717
-1.0,305.0,57.82375,20000.0,843300.0,534312.5,3474.41517806,7044.62032185,5074.29611348
217.0,354.0,285.5,16700.0,69100.0,42900.0,1962.56610169,2529.45329341,2246.00969755
-1.0,614.0,169.714285714,0.0,843300.0,235227.5,0.0,3781.86381323,1996.89929901
-1.0,460.0,216.0,14000.0,843300.0,324560.0,2170.29292929,4461.83783784,3143.55944452
-1.0,471.0,124.318,2200.0,843300.0,464480.0,1248.66666667,5581.89049689,3234.44342144
-1.0,909.0,372.0,0.0,843300.0,192966.666667,0.0,4003.55322339,2564.35597861
4.0,2400.0,522.714285714,0.0,843300.0,172350.0,0.0,4309.15966387,2732.3527531
-1.0,1200.0,199.166666667,0.0,843300.0,214928.571429,0.0,4301.4295612,2776.28284439
4.0,476.0,170.166666667,6300.0,843300.0,178700.0,1656.10344828,3281.27129742,2495.37362069
4.0,1500.0,657.428571429,3800.0,690400.0,309800.0,2600.0,4988.41860465,3812.12317763
-1.0,1200.0,383.333333333,0.0,843300.0,116388.888889,0.0,3577.94568372,1505.25929979
-1.0,638.0,192.0,0.0,843300.0,178914.285714,0.0,5496.97179694,2224.56827442
4.0,1800.0,696.8,4000.0,843300.0,365300.0,2784.89763033,6622.03389831,3784.75081668
217.0,635.0,393.2,0.0,51900.0,21383.3333333,0.0,2810.76612903,1847.79118098
4.0,534.0,164.2,20200.0,843300.0,214700.0,1826.04103343,4221.34767442,2990.04993373
-1.0,891.0,176.666666667,3200.0,843300.0,220533.333333,1771.16666667,4183.09640832,2968.43962937
4.0,400.0,176.666666667,25200.0,690400.0,263900.0,3007.95697897,4860.47982833,4064.09823912
217.0,445.0,369.8,0.0,617900.0,202350.0,0.0,4926.30107527,3036.27281286
-1.0,606.0,162.25,18200.0,843300.0,267650.0,2249.28786698,9403.0,4446.33575306
-1.0,82.0,23.0,67700.0,843300.0,491966.666667,2092.39553571,3699.69874804,2726.85535476
-1.0,522.0,96.25,17300.0,843300.0,278537.5,1726.30188679,5790.47408324,3676.30516766
4.0,56400.0,9514.33333333,73100.0,843300.0,363450.0,3270.32812393,68800.0,16394.8091379
4.0,350.0,164.125,3900.0,690400.0,197150.0,1588.90909091,4838.08414239,3617.60228484
217.0,1200.0,472.666666667,0.0,69100.0,33914.2857143,0.0,3952.25,2615.84671466
-1.0,1000.0,280.666666667,4100.0,843300.0,378000.0,1912.11111111,3417.40423681,2612.23784855
-1.0,1000.0,302.75,4900.0,843300.0,150737.5,2326.0,4085.88135593,3210.32791014
-1.0,437.0,153.0,0.0,843300.0,263820.0,0.0,5381.89830508,2633.85623682
4.0,1000.0,370.333333333,3100.0,690400.0,138766.666667,1900.0,3219.46099751,2443.65285216
4.0,2600.0,477.125,5000.0,843300.0,192150.0,1803.77777778,7760.0,3394.60901388
4.0,1200.0,279.375,0.0,843300.0,409477.777778,0.0,5291.09127907,3137.36600487
217.0,998.0,449.375,1300.0,69100.0,43837.5,1166.0,4851.31428571,3337.81254779
4.0,795.0,199.875,4800.0,843300.0,180537.5,1924.4379562,3256.26171384,2708.52753137
-1.0,1100.0,227.37,0.0,843300.0,467275.0,0.0,7401.10007059,4491.12204775
-1.0,762.0,212.0,12600.0,843300.0,260550.0,2218.38619677,3573.08641477,2672.72519172
-1.0,0.0,-1.0,0.0,843300.0,282366.666667,0.0,3979.72922078,3091.83603787
-1.0,678.0,190.571428571,0.0,843300.0,146588.888889,0.0,6342.0,2922.2480057
-1.0,0.0,-1.0,0.0,843300.0,268233.333333,0.0,3961.19166667,2467.38989423
-1.0,495.0,183.714285714,3900.0,843300.0,241071.428571,1659.21052632,3485.38647407,2518.93661419
-1.0,724.0,248.625,1400.0,843300.0,158812.5,1037.33333333,9534.64285714,3220.15477953
4.0,636.0,279.0,4700.0,843300.0,310000.0,1360.71428571,3395.25732919,2298.78296608
-1.0,151.0,39.0,0.0,843300.0,169042.857143,0.0,7124.78947368,2675.00669034
4.0,909.0,227.4,1300.0,843300.0,206190.0,1104.5,4143.48244275,2710.75332024
-1.0,1500.0,374.25,0.0,843300.0,348400.0,0.0,6550.0,3474.99507911
-1.0,49.0,14.0,208300.0,843300.0,646325.0,3588.79019432,6785.63875205,5557.23199585
-1.0,1000.0,314.857142857,7800.0,843300.0,201071.428571,2636.75,9090.5952381,4282.08725286
-1.0,603.0,156.428571429,26900.0,843300.0,429185.714286,2553.30790191,4852.40310078,3412.60243488
-1.0,42.0,20.5,141400.0,843300.0,316875.0,2183.73802331,3534.40646174,2645.4833431
4.0,958.0,373.714285714,0.0,690400.0,101415.8,0.0,4165.34451902,2148.19842121
-1.0,648.0,146.2,2800.0,843300.0,211660.0,1268.27272727,3462.26322938,2148.12666248
-1.0,2800.0,344.7,2800.0,843300.0,231400.0,1254.88073394,3401.81719447,2024.28396346
4.0,384.0,90.25,0.0,843300.0,236890.0,0.0,6876.41176471,2528.75436814
-1.0,835.0,139.777777778,1400.0,843300.0,269511.111111,1117.5,3449.65102294,2490.51710133
-1.0,722.0,102.428571429,4300.0,843300.0,427414.285714,1921.97715736,3439.42797062,2798.70406212
-1.0,757.0,188.5,0.0,843300.0,322120.0,0.0,3428.32326958,2109.09483917
-1.0,331.0,66.4,20300.0,843300.0,598240.0,2065.32098765,5982.27583512,4085.10801258
-1.0,751.0,229.125,2200.0,843300.0,205300.0,1224.71428571,3557.34180953,2809.13521709
-1.0,650.0,280.428571429,1100.0,843300.0,212857.142857,768.666666667,5692.08571429,3168.60685786
-1.0,700.0,191.166666667,700.0,843300.0,249583.333333,700.0,4012.42089552,2994.31693607
4.0,4200.0,767.714285714,4200.0,843300.0,349400.0,1863.34782609,7405.5,4010.3592529
-1.0,721.0,174.8,773.0,843300.0,293114.6,747.0,3768.91180758,2935.42922607
-1.0,705.0,247.0,5100.0,843300.0,323785.714286,1805.5,3553.37912016,2785.5410639
4.0,428.0,292.2,0.0,690400.0,226371.428571,0.0,9753.21343874,3518.44231773
-1.0,400.0,78.4285714286,0.0,843300.0,308490.0,0.0,5168.3501199,2950.49376729
4.0,1200.0,230.428571429,0.0,843300.0,142411.111111,0.0,5600.0,2138.07390713
-1.0,497.0,198.2,3800.0,843300.0,322120.0,1304.23076923,3390.92258105,2136.0109294
-1.0,463.0,161.82375,0.0,843300.0,361700.0,0.0,7135.40121046,3095.6959298
4.0,527.0,141.4,0.0,843300.0,195400.0,0.0,3303.98509208,2145.27523126
-1.0,519.0,85.07375,0.0,843300.0,484700.0,0.0,7734.56521739,4866.37643537
4.0,1500.0,305.8,1500.0,843300.0,171130.0,1500.0,4474.89189189,3212.23337378
4.0,742.0,235.444444444,0.0,843300.0,145850.0,0.0,4189.2479062,2368.44622887
4.0,251.0,115.714285714,0.0,690400.0,177911.111111,0.0,5244.37292818,2652.16345627
4.0,956.0,291.0,2100.0,843300.0,134260.0,1419.4,16026.2,3658.69630845
-1.0,581.0,261.5225,4900.0,843300.0,438250.0,2015.95833333,7300.71293048,4641.89219796
-1.0,262.0,92.5,12900.0,843300.0,329310.0,2158.02219482,5362.75590551,3533.06284183
-1.0,897.0,210.333333333,0.0,843300.0,254350.0,0.0,4307.83533448,2413.73883294
217.0,671.0,357.166666667,0.0,51900.0,23277.7777778,0.0,3645.48333333,1881.72151571
-1.0,180.0,78.8888888889,1900.0,843300.0,169055.555556,1170.0,5209.11764706,3034.75436516
217.0,428.0,331.0,0.0,69100.0,37800.0,0.0,3862.54368932,2546.20158837
-1.0,1000.0,285.444444444,6100.0,843300.0,243222.222222,1783.57142857,7276.0877193,3819.72652601
-1.0,837.0,198.555555556,2100.0,843300.0,169255.555556,1468.5,3476.04068529,2752.25628911
217.0,382.0,312.0,4800.0,617900.0,319400.0,1316.38095238,5877.71621622,3129.36320577
4.0,785.0,251.571428571,1200.0,843300.0,227728.571429,992.5,3503.4047619,2272.00054194
-1.0,0.0,-1.0,141400.0,843300.0,423133.333333,2176.05316092,3428.32326958,2677.59351248
4.0,1100.0,294.625,0.0,843300.0,150000.0,0.0,3262.88120058,2169.53019286
4.0,526.0,200.222222222,2100.0,843300.0,179322.222222,1257.0,4830.82385321,3101.20810742
-1.0,693.0,261.0,4000.0,843300.0,235855.555556,1315.52542373,5133.28688525,2549.33445377
-1.0,959.0,216.9,959.0,843300.0,192395.9,959.0,4145.46226415,2854.32903515
4.0,483.0,302.666666667,35800.0,690400.0,208150.0,2642.89039548,3418.63074842,3010.94080191
4.0,4.0,4.0,843300.0,843300.0,843300.0,3256.68261114,3256.68261114,3256.68261114
-1.0,398.0,96.1666666667,1800.0,843300.0,282000.0,1062.0,3478.0553366,2376.52746631
4.0,1500.0,378.142857143,0.0,843300.0,220237.5,0.0,3429.09100101,2236.03301678
217.0,340.0,292.5,40400.0,69100.0,59166.6666667,2149.63354037,3188.46559633,2820.08640789
-1.0,262.0,76.75,4300.0,843300.0,281350.0,2326.5,3579.1503192,2929.67356518
-1.0,734.0,207.714285714,2800.0,843300.0,299885.714286,1403.75,5850.12745098,2813.60740574
-1.0,799.0,198.5,7500.0,843300.0,349750.0,2524.17046581,5962.42163265,4186.78087257
4.0,690.0,285.0,926.0,843300.0,448305.2,808.0,3881.13813459,2713.58210426
4.0,445.0,287.444444444,32700.0,617900.0,242100.0,2722.40909091,8336.84357542,3984.464966
-1.0,877.0,278.9,2100.0,843300.0,130850.0,1440.0,3591.24561404,2849.97090094
-1.0,584.0,256.166666667,789.0,843300.0,172148.166667,686.5,3578.89247463,1938.17402079
-1.0,173.0,43.1428571429,30300.0,843300.0,436857.142857,3121.5259009,5901.57940114,4054.96629868
-1.0,4800.0,799.598333333,6300.0,843300.0,636750.0,2862.84062644,6865.20318744,5049.57673694
-1.0,700.0,184.833333333,9400.0,843300.0,366466.666667,2595.66666667,5958.42809536,4451.43478312
-1.0,511.0,101.4,0.0,843300.0,305671.428571,0.0,4169.54765292,2312.77309125
-1.0,437.0,132.714285714,19800.0,843300.0,414914.285714,2742.0,4061.31372549,3309.13478741
4.0,1400.0,468.4,49000.0,690400.0,340660.0,3304.7832244,40283.3333333,12708.275078
-1.0,285.0,96.2,41000.0,843300.0,219000.0,2524.3569304,3406.58735411,3058.19520009
-1.0,1000.0,158.714285714,5800.0,843300.0,414642.857143,1610.3,3446.56413492,2836.17573335
4.0,1200.0,380.5,3000.0,690400.0,184850.0,1933.33333333,3413.88193862,2680.97134285
217.0,731.0,457.75,0.0,51900.0,16560.0,0.0,4860.58333333,2455.60414906
