 n_tokens_title, n_tokens_content, n_unique_tokens, average_token_length, n_non_stop_words, n_non_stop_unique_tokens
10.0,319.0,0.581699344504,4.48902821317,0.999999994819,0.673575126044
7.0,193.0,0.412087909824,5.49740932642,0.999999992647,0.39705882061
10.0,1043.0,0.473378508738,4.71140939597,0.999999998333,0.679999998867
12.0,980.0,0.19493392049,4.62857142857,0.999999998544,0.221251819183
9.0,180.0,0.606741569625,5.01666666667,0.999999990909,0.690909084628
11.0,441.0,0.419501132836,4.66213151927,0.999999996032,0.539682537541
11.0,421.0,0.519323670243,4.41330166271,0.999999995495,0.707207204022
11.0,447.0,0.534090907877,4.75391498881,0.999999996183,0.698473279777
8.0,603.0,0.442211054536,4.65339966833,0.999999997143,0.594285712588
10.0,212.0,0.495192305312,4.71226415094,0.999999993421,0.513157891361
8.0,271.0,0.539033455245,4.62361623616,0.999999993711,0.685534586883
10.0,602.0,0.538720537814,5.11129568106,0.99999999729,0.726287260904
11.0,353.0,0.63793103265,4.98300283286,0.999999995536,0.781249996512
13.0,83.0,0.839506162475,4.56626506024,0.999999978723,0.957446788139
12.0,508.0,0.405010437568,4.47440944882,0.999999997076,0.467836255942
10.0,407.0,0.553030301634,4.81081081081,0.999999996063,0.661417320231
8.0,139.0,0.683453232493,4.71223021583,0.999999988095,0.869047608702
10.0,181.0,0.610778439456,5.18784530387,0.999999991597,0.62184873427
13.0,128.0,0.726562494324,4.703125,0.999999985714,0.899999987143
8.0,579.0,0.528673834178,4.83937823834,0.999999997199,0.652661062598
10.0,983.0,0.492244053266,4.64394710071,0.999999998249,0.712784587193
12.0,143.0,0.678571423724,4.4965034965,0.999999988095,0.82142856165
10.0,127.0,0.685039364685,4.69291338583,0.9999999875,0.812499989844
11.0,434.0,0.523696681223,4.96082949309,0.999999996564,0.62199312501
11.0,214.0,0.613207544277,4.90654205607,0.999999992188,0.765624994019
11.0,249.0,0.60080644919,5.20883534137,0.999999993464,0.732026139006
11.0,424.0,0.55791962043,4.44339622642,0.999999995868,0.731404955655
8.0,773.0,0.523809523117,4.66364812419,0.99999999763,0.760663505306
6.0,1057.0,0.423664121733,4.43046357616,0.99999999827,0.626297576771
12.0,204.0,0.637755098787,4.82843137255,0.999999992806,0.712230210703
11.0,361.0,0.533527695238,4.52631578947,0.999999995215,0.67942583407
11.0,682.0,0.467065867564,4.35923753666,0.999999997297,0.678378376545
12.0,1175.0,0.408970975894,4.68,0.999999998586,0.567185289155
9.0,912.0,0.423542353769,4.3475877193,0.999999998028,0.611439841003
13.0,1019.0,0.511581066957,4.55152109912,0.999999998418,0.688291138151
16.0,591.0,0.548094372871,4.56345177665,0.999999997396,0.640624998332
13.0,116.0,0.799999993043,4.71551724138,0.999999987342,0.860759482775
11.0,2953.0,0.278705280995,4.49779884863,0.999999999369,0.450819671847
9.0,535.0,0.509469696005,4.30280373832,0.999999996753,0.688311686077
10.0,516.0,0.547474746369,4.81395348837,0.999999996656,0.742474913905
8.0,381.0,0.612813368767,4.74540682415,0.999999996169,0.71264367543
8.0,473.0,0.436868685765,3.80338266385,0.999999996904,0.439628481611
11.0,544.0,0.460111316401,4.625,0.999999996923,0.587692305884
13.0,1613.0,0.425161290048,4.65778053317,0.999999999034,0.553623187871
11.0,115.0,0.741071421955,4.82608695652,0.999999985294,0.897058810337
10.0,241.0,0.563876649498,4.42738589212,0.999999993506,0.642857138683
8.0,650.0,0.453978158418,4.89230769231,0.999999997512,0.582089550791
11.0,1516.0,0.374916610824,4.51319261214,0.99999999886,0.535917901327
7.0,612.0,0.492635023744,4.79901960784,0.999999997093,0.697674416577
8.0,578.0,0.540780140885,5.04671280277,0.999999997101,0.724637679059
11.0,427.0,0.597122300726,4.85011709602,0.999999996032,0.805555552359
10.0,282.0,0.614814812538,4.97163120567,0.999999994845,0.680412367627
7.0,308.0,0.58275861868,4.68181818182,0.999999994253,0.73563217968
7.0,442.0,0.54090908968,5.33031674208,0.999999996324,0.702205879771
9.0,1398.0,0.363965267465,4.48640915594,0.999999998798,0.51562499938
11.0,279.0,0.639405202084,4.87455197133,0.999999994186,0.74999999564
11.0,0.0,0.0,0.0,0.0,0.0
9.0,723.0,0.492350486102,4.86030428769,0.999999997778,0.648888887447
13.0,695.0,0.374999999449,4.84604316547,0.999999997835,0.463203462201
8.0,239.0,0.626609439371,4.59414225941,0.999999993289,0.744966437953
12.0,0.0,0.0,0.0,0.0,0.0
9.0,136.0,0.632352936527,4.625,0.999999988095,0.726190467545
9.0,726.0,0.492836675512,4.89944903581,0.999999997912,0.603340291016
8.0,866.0,0.467760843531,5.25635103926,0.999999998205,0.608617593162
14.0,186.0,0.697297293528,4.87634408602,0.999999991304,0.834782601437
11.0,473.0,0.546236557965,4.68287526427,0.999999996337,0.732600729917
10.0,177.0,0.656976740366,4.62711864407,0.999999992,0.711999994304
12.0,305.0,0.632107021297,4.55081967213,0.999999994318,0.761363632038
8.0,224.0,0.65454545157,4.62946428571,0.999999992,0.847999993216
11.0,384.0,0.562666665166,4.63802083333,0.999999995495,0.720720717474
14.0,684.0,0.455950540254,4.61988304094,0.999999997423,0.590206184046
10.0,626.0,0.510433386019,4.74121405751,0.999999997319,0.672922250207
10.0,334.0,0.559880237845,4.98203592814,0.999999994975,0.733668338022
12.0,732.0,0.498529411032,4.47677595628,0.999999997722,0.651480636329
14.0,645.0,0.508607197952,4.68372093023,0.999999997333,0.693333331484
13.0,349.0,0.541420116741,4.91977077364,0.999999995327,0.626168221373
8.0,860.0,0.431897554794,4.49534883721,0.999999997899,0.644957981838
10.0,194.0,0.563157891773,4.16494845361,0.999999990991,0.720720714228
9.0,176.0,0.558139531639,4.84090909091,0.999999991525,0.610169486354
13.0,503.0,0.513078469793,4.50497017893,0.999999996094,0.738281247116
8.0,422.0,0.578406168179,4.62085308057,0.99999999639,0.66787003369
9.0,299.0,0.588435372148,5.29096989967,0.999999994709,0.708994705243
11.0,825.0,0.478960395447,5.20363636364,0.999999998062,0.62209302205
16.0,749.0,0.432795698343,4.61815754339,0.999999997758,0.580717487487
7.0,0.0,0.0,0.0,0.0,0.0
8.0,155.0,0.594771237943,4.81935483871,0.999999990099,0.683168310068
9.0,210.0,0.594059403,4.54285714286,0.999999992424,0.704545449208
7.0,409.0,0.536945811485,4.64792176039,0.999999995902,0.684426226703
12.0,189.0,0.65027322049,4.60317460317,0.999999990654,0.831775693161
11.0,273.0,0.650190111596,4.61538461538,0.999999993976,0.783132525403
10.0,507.0,0.580041578836,4.77712031558,0.9999999967,0.726072604864
11.0,947.0,0.433581296032,4.52587117212,0.999999998012,0.648111330719
13.0,230.0,0.590308367444,4.41304347826,0.999999992754,0.702898545631
7.0,531.0,0.55428571323,5.36723163842,0.999999997126,0.698275860062
7.0,462.0,0.540659339471,5.00432900433,0.999999996403,0.708633090976
13.0,258.0,0.628906247543,4.65891472868,0.999999993506,0.785714280612
11.0,771.0,0.505221931455,4.51621271077,0.99999999759,0.766265058395
10.0,239.0,0.689655169441,4.72384937238,0.999999993789,0.77018633062
9.0,317.0,0.664473682025,4.80126182965,0.999999994792,0.812499995768
12.0,358.0,0.581661889451,4.93575418994,0.999999995575,0.712389377379
10.0,222.0,0.682027646627,4.34234234234,0.999999992593,0.792592586722
5.0,849.0,0.426365795218,4.42049469965,0.999999997758,0.659192823634
13.0,812.0,0.463930347682,4.88300492611,0.999999997967,0.638211380817
12.0,452.0,0.512528472637,4.48230088496,0.999999995918,0.673469385006
10.0,463.0,0.503296702191,4.92440604752,0.999999996429,0.635714283444
10.0,691.0,0.534023667849,4.47467438495,0.999999997555,0.709046453034
10.0,68.0,0.838235281791,4.72058823529,0.99999997619,0.880952359977
12.0,1195.0,0.409739714182,4.53891213389,0.999999998485,0.619696968758
12.0,274.0,0.61538461313,4.62408759124,0.999999994012,0.778443109111
7.0,393.0,0.565217389859,4.5165394402,0.999999995595,0.744493388791
14.0,472.0,0.522776571534,4.68008474576,0.999999996479,0.661971828655
10.0,330.0,0.675078862224,5.21818181818,0.999999995726,0.756410253178
9.0,782.0,0.408505154113,4.95652173913,0.999999997608,0.619617223398
14.0,854.0,0.472222221652,4.45667447307,0.999999998039,0.635294116401
12.0,216.0,0.633802813926,5.02777777778,0.999999993056,0.736111105999
12.0,220.0,0.6073059333,4.80909090909,0.999999992958,0.732394361039
10.0,267.0,0.515748029466,4.82771535581,0.999999994975,0.5226130627
11.0,451.0,0.546697037479,4.977827051,0.999999996226,0.705660374696
13.0,491.0,0.50826446176,4.55804480652,0.999999996479,0.69014084264
10.0,808.0,0.526448362057,4.47524752475,0.999999997917,0.716666665174
12.0,908.0,0.455555555049,4.52422907489,0.999999998155,0.616236161225
13.0,550.0,0.513761466947,5.07454545455,0.999999996942,0.700305808256
9.0,293.0,0.639175255535,5.11604095563,0.999999994872,0.794871790796
10.0,1522.0,0.454849498024,4.62286465177,0.999999998936,0.639361701447
9.0,785.0,0.37713534773,4.72356687898,0.99999999811,0.455576558685
10.0,830.0,0.417675544289,4.36626506024,0.999999997712,0.622425627866
8.0,256.0,0.553784858351,4.61328125,0.999999992958,0.704225347153
10.0,267.0,0.56818181603,5.13857677903,0.999999995122,0.57560975329
14.0,231.0,0.656387662307,4.61471861472,0.999999992366,0.793893123711
9.0,386.0,0.506493505178,4.49222797927,0.999999995495,0.657657654695
12.0,367.0,0.573065900937,4.69754768392,0.999999995327,0.733644856385
9.0,187.0,0.679144381395,4.9679144385,0.99999999115,0.787610612499
11.0,458.0,0.37193763837,5.14847161572,0.999999996753,0.438311686889
14.0,703.0,0.410218977503,4.99288762447,0.999999997579,0.547215495043
11.0,166.0,0.670731703227,4.97590361446,0.999999991453,0.752136745708
11.0,569.0,0.435100547651,4.62565905097,0.99999999697,0.560606058907
11.0,291.0,0.567857140829,4.4089347079,0.999999994253,0.724137926873
10.0,331.0,0.456249998574,4.90332326284,0.999999995261,0.545023694099
12.0,1002.0,0.520833332791,4.52794411178,0.999999998331,0.704507511345
10.0,372.0,0.555555554012,4.80376344086,0.999999995708,0.699570812448
11.0,246.0,0.632911389735,4.82520325203,0.999999993671,0.772151893847
11.0,279.0,0.58455882138,4.83512544803,0.999999994253,0.712643674065
12.0,327.0,0.596153844243,4.57186544343,0.999999995,0.7399999963
7.0,947.0,0.425349086546,4.21647307286,0.999999998043,0.624266143592
10.0,277.0,0.554347824078,4.82310469314,0.999999993865,0.742331283789
13.0,578.0,0.492173912188,4.51211072664,0.999999996711,0.723684208146
13.0,199.0,0.712121208525,4.52261306533,0.999999991935,0.798387090336
11.0,553.0,0.532110090767,4.86256781193,0.999999996933,0.699386500922
11.0,742.0,0.443537414363,4.53234501348,0.999999997685,0.608796294887
13.0,61.0,0.783333320278,4.70491803279,0.99999997561,0.878048759072
10.0,251.0,0.632653058642,4.56573705179,0.999999992806,0.820143878992
13.0,0.0,0.0,0.0,0.0,0.0
10.0,593.0,0.561101548088,5.10961214165,0.999999997312,0.709677417447
15.0,1114.0,0.439001848023,4.65709156194,0.99999999845,0.620155037798
9.0,304.0,0.587248320177,4.36184210526,0.999999994475,0.751381211318
10.0,1026.0,0.458333332879,4.63937621832,0.999999998377,0.631493505468
13.0,164.0,0.680272104216,4.64024390244,0.999999990099,0.712871280071
12.0,285.0,0.610294115403,4.88421052632,0.999999994048,0.773809519204
11.0,1016.0,0.405840885795,4.57381889764,0.999999998592,0.487323942976
12.0,679.0,0.471124619345,4.38880706922,0.999999997429,0.634961437956
10.0,635.0,0.481599999229,4.6125984252,0.99999999711,0.682080922884
6.0,892.0,0.487528344118,4.53475336323,0.999999998004,0.708582832917
15.0,719.0,0.460317459653,4.68706536857,0.99999999759,0.612048191296
10.0,363.0,0.508379886848,4.52341597796,0.999999995536,0.62499999721
14.0,202.0,0.664921462487,4.93069306931,0.999999992,0.743999994048
12.0,371.0,0.544692735909,4.69811320755,0.999999995192,0.711538458118
10.0,979.0,0.411087865679,4.82124616956,0.999999998347,0.543801651994
11.0,1517.0,0.348790322346,4.1153592617,0.999999998798,0.525240383984
10.0,238.0,0.62499999721,4.56302521008,0.999999993007,0.762237756907
12.0,519.0,0.530214423918,4.90173410405,0.999999997015,0.668656714422
16.0,238.0,0.589743587223,4.71428571429,0.999999993151,0.719178077266
12.0,475.0,0.573248406426,4.51368421053,0.999999996296,0.774074071207
13.0,989.0,0.414784393825,4.47320525784,0.999999998175,0.602189779923
11.0,984.0,0.501573976389,4.9674796748,0.99999999835,0.676567655649
11.0,397.0,0.568831167354,4.48362720403,0.999999995595,0.762114534088
14.0,130.0,0.796747961002,4.5,0.999999987342,0.898734165839
10.0,967.0,0.412317327336,4.38572905895,0.999999998095,0.599999998857
11.0,415.0,0.531707315776,4.94457831325,0.999999996109,0.677042798922
11.0,318.0,0.529605261416,4.33018867925,0.999999994792,0.656249996582
9.0,286.0,0.607773849442,4.61888111888,0.99999999422,0.757225429149
9.0,519.0,0.613168723018,4.98843930636,0.999999996835,0.743670883723
10.0,270.0,0.695167283661,5.13333333333,0.99999999435,0.858757057295
9.0,601.0,0.398305084071,5.26289517471,0.999999997494,0.481203006313
15.0,306.0,0.614093957671,4.58823529412,0.999999994681,0.718085102563
11.0,0.0,0.0,0.0,0.0,0.0
10.0,269.0,0.578947366245,5.29739776952,0.999999994624,0.629032254683
11.0,528.0,0.518962074812,4.81628787879,0.999999996825,0.679365077208
11.0,623.0,0.499186991058,4.76886035313,0.999999997238,0.687845301967
10.0,801.0,0.406130267681,4.49313358302,0.99999999789,0.546413500957
14.0,311.0,0.596721309519,4.42122186495,0.999999994048,0.803571423788
10.0,391.0,0.519480518131,4.43734015345,0.999999995516,0.677130041807
8.0,384.0,0.492063490762,4.31510416667,0.999999995816,0.610878658532
14.0,322.0,0.529595013926,4.36335403727,0.999999994318,0.659090905346
10.0,529.0,0.534446762976,4.64650283554,0.999999996942,0.636085624966
13.0,1097.0,0.468864468435,4.56608933455,0.999999998425,0.694488187883
13.0,341.0,0.570149252029,4.64516129032,0.999999994949,0.742424238675
10.0,158.0,0.662420377946,4.24050632911,0.999999988372,0.767441851541
10.0,631.0,0.550399999119,4.56418383518,0.999999997442,0.739130432892
6.0,779.0,0.445355190648,4.29011553273,0.99999999763,0.616113742616
12.0,323.0,0.563467490516,4.47987616099,0.999999994681,0.691489358024
11.0,404.0,0.625654448624,4.77475247525,0.999999996094,0.746093747086
7.0,1272.0,0.391752577009,4.61949685535,0.999999998636,0.562073669083
8.0,851.0,0.436739658836,4.84841363102,0.999999997792,0.649006621084
10.0,298.0,0.50505050335,4.72818791946,0.999999994444,0.649999996389
7.0,173.0,0.646341459474,4.38150289017,0.999999989362,0.829787225215
7.0,177.0,0.610169488078,4.76836158192,0.999999990741,0.740740733882
10.0,476.0,0.546413500957,5.2268907563,0.999999996711,0.700657892432
10.0,114.0,0.727272720661,4.45614035088,0.999999986111,0.847222210455
10.0,231.0,0.628318581291,4.80952380952,0.999999992958,0.732394361039
11.0,166.0,0.684848480698,4.49397590361,0.999999989583,0.822916658095
12.0,385.0,0.619422570553,4.8961038961,0.99999999569,0.814655168902
9.0,986.0,0.448132779618,4.64705882353,0.999999998182,0.658181816985
10.0,0.0,0.0,0.0,0.0,0.0
7.0,359.0,0.615168537598,4.71030640669,0.999999995413,0.7706421983
11.0,255.0,0.535433068758,4.87058823529,0.99999999359,0.673076918762
11.0,2093.0,0.32610789965,4.79741997133,0.999999999219,0.464062499637
11.0,168.0,0.619047615363,5.32142857143,0.999999991667,0.666666661111
6.0,233.0,0.60944205747,4.59656652361,0.999999992701,0.75182481203
11.0,377.0,0.505347592232,5.0,0.999999995708,0.639484975796
9.0,113.0,0.77678570735,4.70796460177,0.999999985507,0.927536218442
7.0,1120.0,0.437104072003,4.77946428571,0.999999998462,0.629230768263
10.0,180.0,0.596273288222,4.32777777778,0.999999990385,0.692307685651
12.0,511.0,0.55314960521,4.59295499022,0.999999997076,0.663742688118
9.0,1020.0,0.477596740858,4.60980392157,0.999999998296,0.67461669391
12.0,827.0,0.471023427286,4.66021765417,0.999999997868,0.663113004983
9.0,170.0,0.711538456977,5.19411764706,0.999999991935,0.717741929696
10.0,823.0,0.502481388955,4.9744835966,0.999999998039,0.682352939839
12.0,1010.0,0.476334339903,4.93069306931,0.99999999842,0.638230646701
13.0,1398.0,0.384837544848,4.81473533619,0.999999998739,0.571248422987
10.0,485.0,0.588726512341,4.57319587629,0.99999999635,0.806569340122
13.0,119.0,0.694915248348,4.73949579832,0.999999988095,0.749999991071
7.0,151.0,0.619718305495,4.41721854305,0.999999988889,0.71111110321
10.0,685.0,0.478454679824,4.32846715328,0.999999997543,0.6363636348
13.0,1442.0,0.438288919749,4.90429958391,0.999999998849,0.621403911828
9.0,470.0,0.494646679883,4.76595744681,0.999999996324,0.680147056323
10.0,172.0,0.691860461094,4.39534883721,0.999999989247,0.827956980345
12.0,725.0,0.426981918739,4.59586206897,0.99999999763,0.587677723726
6.0,292.0,0.640449435804,4.61643835616,0.999999994118,0.817647054014
9.0,486.0,0.490364024646,4.8683127572,0.9999999967,0.617161714135
9.0,131.0,0.655737699543,5.17557251908,0.999999988372,0.627906969443
14.0,150.0,0.753333328311,4.93333333333,0.999999988636,0.931818171229
10.0,520.0,0.484063744056,4.68846153846,0.999999996951,0.609756095702
11.0,185.0,0.608695648866,4.71351351351,0.999999989796,0.857142848397
6.0,548.0,0.510516251414,4.53284671533,0.999999996815,0.656050953325
10.0,1312.0,0.421256787881,4.86356707317,0.999999998711,0.596649483767
8.0,361.0,0.573446326064,4.50138504155,0.999999994898,0.785714281706
12.0,188.0,0.710227268692,4.72872340426,0.99999999187,0.821138204706
11.0,172.0,0.627906973094,4.05813953488,0.999999989583,0.812499991536
10.0,190.0,0.65789473338,4.75789473684,0.999999991379,0.784482751858
9.0,1133.0,0.440783614924,4.86849073257,0.999999998469,0.627871361979
11.0,233.0,0.594339619838,4.72103004292,0.999999992,0.71999999424
9.0,517.0,0.520388348504,4.37717601547,0.999999996377,0.768115939246
10.0,377.0,0.565333331826,4.77984084881,0.999999995392,0.755760365181
8.0,1004.0,0.361022363833,4.57270916335,0.999999998322,0.484899328045
14.0,858.0,0.504705881759,4.86363636364,0.999999998124,0.682926827987
11.0,499.0,0.559670780741,4.87575150301,0.999999996552,0.76551723874
11.0,105.0,0.723809516916,4.27619047619,0.999999985294,0.808823517517
11.0,629.0,0.495921695765,4.89825119237,0.999999997442,0.62404091912
8.0,573.0,0.583650189004,4.70855148342,0.999999997238,0.712707180352
13.0,393.0,0.554404143641,4.88295165394,0.999999995745,0.727659571372
8.0,112.0,0.695238088617,4.49107142857,0.999999985075,0.76119401849
15.0,794.0,0.451898733605,4.35390428212,0.999999997812,0.630196935164
13.0,441.0,0.538095236814,4.63718820862,0.999999996047,0.699604740318
7.0,1798.0,0.372549019399,4.41824249166,0.999999998998,0.579158316053
12.0,375.0,0.569105689515,5.09333333333,0.999999995851,0.692946055216
8.0,368.0,0.525139663338,4.90217391304,0.999999995349,0.674418601514
12.0,524.0,0.57370517814,4.53816793893,0.999999996904,0.733746127759
8.0,107.0,0.75700933872,4.52336448598,0.999999983051,0.966101678541
14.0,1565.0,0.433656957648,4.59488817891,0.999999998919,0.635675674988
11.0,430.0,0.569411763366,4.56046511628,0.999999996,0.71999999712
9.0,197.0,0.709844555908,4.60406091371,0.999999990909,0.936363627851
13.0,569.0,0.47771835922,4.60456942004,0.999999996997,0.645645643707
12.0,425.0,0.432692306652,4.52941176471,0.999999996198,0.547528515028
10.0,685.0,0.502222221478,4.36350364964,0.999999997382,0.691099474631
7.0,198.0,0.631313128125,4.68686868687,0.999999991453,0.77777777113
8.0,825.0,0.488970587636,4.92363636364,0.999999998205,0.619389585962
9.0,857.0,0.487241797707,5.12252042007,0.999999998099,0.642585550109
11.0,232.0,0.645021642229,4.10344827586,0.999999992958,0.795774642283
13.0,757.0,0.518569462836,4.73844121532,0.999999997802,0.681318679821
11.0,586.0,0.566433565443,4.94368600683,0.99999999729,0.723577233811
10.0,399.0,0.528061223143,4.58646616541,0.999999995516,0.69955156637
15.0,123.0,0.694915248348,4.46341463415,0.999999985915,0.802816890101
9.0,92.0,0.833333324074,4.35869565217,0.999999983051,0.983050830796
11.0,436.0,0.532110090523,4.55963302752,0.999999996241,0.672932328297
11.0,1679.0,0.469948848804,4.5973793925,0.999999999089,0.607468123308
14.0,256.0,0.551282048926,4.2421875,0.999999992424,0.712121206726
10.0,1401.0,0.385758998133,4.29407566024,0.999999998851,0.483908045421
7.0,211.0,0.63636363315,5.06161137441,0.999999992857,0.714285709184
7.0,339.0,0.5608974341,4.61061946903,0.999999994444,0.733333329259
10.0,161.0,0.763157889716,4.68944099379,0.999999989474,0.915789464044
12.0,282.0,0.611111108848,4.39361702128,0.999999993197,0.782312919848
13.0,739.0,0.471671387434,5.00135317997,0.999999997895,0.593684209276
10.0,434.0,0.556844546272,4.98847926267,0.999999996337,0.699633697071
8.0,481.0,0.519230768121,4.42827442827,0.999999996466,0.685512365069
8.0,471.0,0.515151514036,4.77707006369,0.999999996454,0.680851061415
8.0,564.0,0.516014233957,4.46276595745,0.99999999705,0.672566369697
14.0,0.0,0.0,0.0,0.0,0.0
12.0,328.0,0.545171337866,4.66463414634,0.999999995098,0.661764702638
7.0,212.0,0.676190472971,4.91981132075,0.999999992308,0.815384609112
11.0,203.0,0.6262626231,4.67487684729,0.999999991453,0.77777777113
11.0,163.0,0.689873413355,4.31288343558,0.99999999,0.8299999917
11.0,312.0,0.612903223829,4.92307692308,0.999999995,0.7399999963
10.0,634.0,0.54948805367,4.91798107256,0.999999997555,0.657701709883
9.0,186.0,0.473118277026,4.91935483871,0.999999991228,0.578947363343
9.0,132.0,0.723076917515,5.11363636364,0.999999988506,0.850574702867
12.0,801.0,0.541613315568,4.65418227216,0.999999997992,0.704819275693
9.0,1046.0,0.425097275851,4.38336520076,0.999999998322,0.614093958701
10.0,1235.0,0.484220017598,4.96599190283,0.999999998747,0.582706766187
7.0,304.0,0.534653463582,4.89473684211,0.999999994536,0.683060105557
11.0,824.0,0.405339805333,4.54126213592,0.999999997792,0.580573950153
11.0,397.0,0.517333331954,4.37783375315,0.999999995816,0.665271963744
15.0,627.0,0.51883561555,4.90271132376,0.999999997494,0.639097742759
9.0,798.0,0.39824120553,4.33834586466,0.999999997701,0.583908044635
9.0,162.0,0.612499996172,4.84567901235,0.999999989899,0.737373729926
10.0,223.0,0.609865468117,4.65022421525,0.999999992248,0.782945730365
9.0,723.0,0.495844874659,4.9142461964,0.999999997596,0.69711538294
12.0,218.0,0.622641506497,4.54587155963,0.999999991935,0.798387090336
13.0,242.0,0.637499997344,5.02892561983,0.999999993506,0.779220774161
10.0,505.0,0.498015872028,4.94455445545,0.999999996633,0.659932657711
8.0,322.0,0.574193546535,4.7049689441,0.999999994898,0.69387754748
9.0,1478.0,0.343344709663,4.85047361299,0.999999999002,0.438123752058
9.0,745.0,0.516823687057,5.07651006711,0.999999997717,0.726027395603
14.0,969.0,0.431556948347,4.95252837977,0.99999999823,0.624778759956
12.0,199.0,0.6666666633,4.32663316583,0.999999990991,0.873873866001
10.0,695.0,0.463235293436,4.34388489209,0.999999997602,0.613908871429
11.0,652.0,0.499999999216,4.8282208589,0.999999997368,0.663157892992
11.0,1307.0,0.39459459429,4.6610558531,0.999999998742,0.534591194296
14.0,1292.0,0.383440514161,4.29179566563,0.999999998665,0.54072096056
13.0,479.0,0.513742070795,4.6388308977,0.999999996633,0.666666664422
9.0,1096.0,0.371219064738,4.43339416058,0.999999998299,0.556122448034
10.0,335.0,0.604790417351,4.59104477612,0.999999995413,0.706422015108
10.0,197.0,0.656249996582,4.47715736041,0.999999991304,0.799999993043
9.0,436.0,0.480295565319,4.48165137615,0.999999996283,0.568773232086
11.0,545.0,0.474169740823,4.83669724771,0.999999997076,0.587719296527
11.0,342.0,0.614243321619,4.64619883041,0.999999995413,0.7706421983
10.0,415.0,0.569682150196,5.12530120482,0.999999996212,0.719696966971
10.0,773.0,0.445637583294,4.54721862872,0.999999997817,0.606986898238
7.0,241.0,0.551867217627,4.54771784232,0.999999993056,0.659722217641
10.0,781.0,0.429697765533,4.40845070423,0.999999997859,0.546038542728
14.0,1004.0,0.462311557324,5.48705179283,0.999999998498,0.621621620688
12.0,198.0,0.653061221158,4.65656565657,0.999999991667,0.808333326597
10.0,362.0,0.535014004104,4.75690607735,0.999999995455,0.690909087769
15.0,1372.0,0.460920379503,4.46355685131,0.999999998789,0.674334139619
10.0,155.0,0.710526311115,4.93548387097,0.99999999,0.8199999918
12.0,369.0,0.647761192096,4.90243902439,0.999999995951,0.692307689505
11.0,139.0,0.741007188914,4.51079136691,0.999999987952,0.879518061693
11.0,387.0,0.521164019785,4.74677002584,0.999999995798,0.65546218212
12.0,1231.0,0.409361701779,4.93176279448,0.999999998848,0.485023040916
6.0,653.0,0.506249999209,4.51148545176,0.999999997423,0.685567008542
11.0,808.0,0.474937342763,4.44059405941,0.999999997608,0.732057414517
14.0,1831.0,0.454545454279,4.5521572911,0.999999999169,0.593853820105
9.0,1313.0,0.499603488898,4.7052551409,0.999999998742,0.677987420531
8.0,515.0,0.551792827586,4.57669902913,0.999999996795,0.692307690089
11.0,256.0,0.566406247787,4.60546875,0.999999993671,0.689873413355
12.0,608.0,0.472545756285,4.56578947368,0.999999997347,0.612732093865
14.0,0.0,0.0,0.0,0.0,0.0
5.0,2962.0,0.361244019015,4.53274814315,0.999999999401,0.576992210559
7.0,143.0,0.65671641301,4.1958041958,0.999999986667,0.773333323022
8.0,595.0,0.529616723816,4.94285714286,0.999999997512,0.639303480997
7.0,260.0,0.495575219046,4.31538461538,0.999999992537,0.589552234406
15.0,3037.0,0.30360860503,4.91998682911,0.999999999472,0.416798731951
12.0,199.0,0.637755098787,4.82914572864,0.999999992063,0.753968247984
13.0,234.0,0.643776821271,5.09401709402,0.999999992366,0.847328237807
9.0,368.0,0.521008401902,4.76902173913,0.999999995074,0.699507385717
9.0,620.0,0.381818181187,5.38064516129,0.999999997748,0.436936935953
10.0,285.0,0.58718861001,4.32280701754,0.99999999422,0.728323695212
10.0,429.0,0.512820511625,4.82517482517,0.999999995951,0.704453438444
15.0,197.0,0.698979588271,4.58375634518,0.999999991379,0.870689647666
10.0,372.0,0.566951565336,4.95698924731,0.999999995434,0.726027393945
14.0,336.0,0.570532913572,4.74107142857,0.999999994652,0.748663097601
10.0,1680.0,0.423985463099,4.68630952381,0.999999999007,0.614697119548
14.0,452.0,0.56354915932,4.41150442478,0.99999999635,0.660583939195
11.0,697.0,0.452692866881,4.7230989957,0.999999997674,0.604651161385
14.0,613.0,0.508333332486,4.82218597064,0.99999999726,0.693150683032
11.0,652.0,0.479069766699,4.78834355828,0.999999997409,0.634715024262
11.0,1868.0,0.37203023738,4.59314775161,0.999999999069,0.55586592127
14.0,882.0,0.45905420939,4.74829931973,0.999999998008,0.65537848475
7.0,432.0,0.573849877545,4.92592592593,0.999999996644,0.654362413912
12.0,380.0,0.621333331676,5.10789473684,0.999999995708,0.824034331227
7.0,594.0,0.523478259959,5.1936026936,0.999999997347,0.665782491603
15.0,1075.0,0.45219885234,4.53860465116,0.99999999839,0.645732688171
9.0,827.0,0.473618089857,4.36759371221,0.999999997821,0.692810456007
8.0,303.0,0.594684383406,4.87788778878,0.999999994505,0.752747248611
8.0,271.0,0.599999997778,4.65682656827,0.999999994118,0.747058819135
9.0,262.0,0.642023343805,4.79007633588,0.999999993902,0.804878043873
9.0,603.0,0.467554075761,5.60696517413,0.999999997368,0.610526314183
10.0,246.0,0.587234040054,4.91056910569,0.999999994048,0.619047615363
12.0,86.0,0.729411756125,4.02325581395,0.999999980392,0.784313710111
11.0,427.0,0.554744524198,5.16393442623,0.999999996454,0.645390068633
