 global_sentiment_polarity, rate_positive_words, rate_negative_words, avg_positive_polarity, min_positive_polarity, max_positive_polarity, avg_negative_polarity, min_negative_polarity, max_negative_polarity
0.146785714286,0.833333333333,0.166666666667,0.351666666667,0.1,0.6,-0.157142857143,-0.3,-0.0714285714286
-0.092479338843,0.48275862069,0.51724137931,0.428101422387,0.1,0.9,-0.482777777778,-1.0,-0.05
0.121428571429,0.571428571429,0.428571428571,0.35,0.25,0.5,-0.183333333333,-0.2,-0.15
0.19341905145,0.758620689655,0.241379310345,0.421737668897,0.0333333333333,1.0,-0.217328042328,-0.65,-0.05
0.123129251701,0.75,0.25,0.302976190476,0.1,0.6,-0.2875,-0.5,-0.2
0.15642043142,0.714285714286,0.285714285714,0.373214285714,0.1,1.0,-0.161111111111,-0.25,-0.1
0.153812615955,0.85,0.15,0.336525974026,0.0625,0.8,-0.1125,-0.1875,-0.05
0.00767086448905,0.285714285714,0.714285714286,0.318181818182,0.136363636364,0.5,-0.110396825397,-0.155555555556,-0.0714285714286
0.219802648332,0.816666666667,0.183333333333,0.379488028978,0.05,1.0,-0.203787878788,-0.4,-0.05
0.209316897791,0.843137254902,0.156862745098,0.392124735729,0.1,1.0,-0.242708333333,-0.5,-0.05
-0.0664965986395,0.411764705882,0.588235294118,0.464285714286,0.2,0.8,-0.452142857143,-1.0,-0.0714285714286
0.249491341991,0.916666666667,0.0833333333333,0.354760920897,0.05,0.9,-0.05,-0.05,-0.05
0.264814814815,0.875,0.125,0.510714285714,0.375,1.0,-0.245833333333,-0.291666666667,-0.2
0.0981481481481,0.666666666667,0.333333333333,0.513333333333,0.1,1.0,-0.371111111111,-0.5,-0.155555555556
0.0846249764728,0.652173913043,0.347826086957,0.39404040404,0.1,1.0,-0.202232142857,-0.333333333333,-0.0714285714286
0.102104205318,0.595238095238,0.404761904762,0.432168831169,0.1,0.8,-0.323161764706,-0.75,-0.05
0.138622353099,0.763157894737,0.236842105263,0.292416778624,0.05,0.85,-0.220480599647,-1.0,-0.0714285714286
0.0136169386169,0.458333333333,0.541666666667,0.275702479339,0.1,0.5,-0.180128205128,-0.5,-0.1
0.169588744589,0.75,0.25,0.449595959596,0.136363636364,1.0,-0.108333333333,-0.125,-0.1
0.175067330106,0.757009345794,0.242990654206,0.376556303779,0.05,1.0,-0.210693153001,-0.8,-0.0714285714286
-0.00105158730159,0.578947368421,0.421052631579,0.206601731602,0.0625,0.5,-0.241145833333,-0.5,-0.075
0.126548484848,0.813953488372,0.186046511628,0.297382189239,0.05,0.7,-0.320833333333,-0.8,-0.05
0.185063492063,0.833333333333,0.166666666667,0.401238095238,0.1,1.0,-0.155555555556,-0.155555555556,-0.155555555556
0.0148529411765,0.722222222222,0.277777777778,0.392307692308,0.1,0.7,-0.6275,-1.0,-0.1875
0.112440191388,0.769230769231,0.230769230769,0.343636363636,0.1,0.5,-0.433333333333,-0.6,-0.2
0.10133002962,0.782608695652,0.217391304348,0.283164983165,0.1,0.6,-0.199285714286,-0.3,-0.0714285714286
0.0855,0.647058823529,0.352941176471,0.336363636364,0.1,0.5,-0.260416666667,-0.5,-0.125
0.196828403078,0.733333333333,0.266666666667,0.42549193231,0.1,0.85,-0.284375,-0.5,-0.1875
0.145436507937,0.941176470588,0.0588235294118,0.389583333333,0.1,1.0,-0.125,-0.125,-0.125
0.0386730205279,0.625,0.375,0.332386363636,0.0625,0.8,-0.246759259259,-0.8,-0.125
0.131666666667,0.625,0.375,0.44,0.1,1.0,-0.127777777778,-0.166666666667,-0.05
0.20088664422,0.757575757576,0.242424242424,0.399818181818,0.05,0.65,-0.119444444444,-0.2,-0.05
0.17986639797,0.708333333333,0.291666666667,0.373497580851,0.1,0.8,-0.203571428571,-0.291666666667,-0.166666666667
-0.0119047619048,0.733333333333,0.266666666667,0.174025974026,0.05,0.6,-0.516666666667,-1.0,-0.166666666667
-0.0120312019492,0.508928571429,0.491071428571,0.419521910838,0.05,1.0,-0.433542568543,-1.0,-0.05
0.147823129252,0.789473684211,0.210526315789,0.450476190476,0.05,1.0,-0.395833333333,-0.6,-0.291666666667
0.167857142857,0.714285714286,0.285714285714,0.57,0.25,1.0,-0.25,-0.3,-0.2
-0.0413149350649,0.625,0.375,0.121818181818,0.1,0.136363636364,-0.395833333333,-0.5,-0.1875
0.0868819776715,0.714285714286,0.285714285714,0.417575757576,0.136363636364,1.0,-0.18125,-0.3,-0.1
0.157521645022,0.810344827586,0.189655172414,0.313749194068,0.0625,1.0,-0.278787878788,-0.7,-0.05
0.178966131907,0.733333333333,0.266666666667,0.330371900826,0.1,0.6,-0.147916666667,-0.25,-0.05
0.145008116883,0.727272727273,0.272727272727,0.362721523268,0.0625,1.0,-0.301388888889,-0.8,-0.05
0.127023809524,0.631578947368,0.368421052632,0.413095238095,0.2,0.8,-0.316666666667,-0.5,-0.05
0.101215277778,0.777777777778,0.222222222222,0.394444444444,0.05,1.0,-0.381944444444,-0.5,-0.125
0.0559395382395,0.725,0.275,0.303822958651,0.05,1.0,-0.403535353535,-0.9,-0.05
0.124242424242,1.0,0.0,0.124242424242,0.1,0.136363636364,0.0,0.0,0.0
0.28,0.785714285714,0.214285714286,0.454545454545,0.2,1.0,-0.266666666667,-0.4,-0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.152976190476,0.794117647059,0.205882352941,0.372222222222,0.0333333333333,0.8,-0.214880952381,-0.3,-0.1
0.15644045497,0.792452830189,0.207547169811,0.364131106988,0.1,0.7,-0.316414141414,-0.6,-0.05
0.220689033189,0.869565217391,0.130434782609,0.282326839827,0.0333333333333,0.5,-0.116666666667,-0.15,-0.1
0.238173009161,0.871428571429,0.128571428571,0.381400894188,0.0333333333333,1.0,-0.335185185185,-0.5,-0.1
0.18,1.0,0.0,0.3,0.2,0.5,0.0,0.0,0.0
0.113265900766,0.666666666667,0.333333333333,0.32619047619,0.1,0.5,-0.237072649573,-0.316666666667,-0.125
0.0661698956781,0.65306122449,0.34693877551,0.38368844697,0.1,0.8,-0.324509803922,-0.7,-0.1
0.0682784259055,0.574074074074,0.425925925926,0.395105432202,0.0333333333333,0.8,-0.331038647343,-1.0,-0.0333333333333
0.00894308943089,0.407407407407,0.592592592593,0.310606060606,0.1,0.5,-0.190625,-0.4,-0.0666666666667
0.133946842468,0.728571428571,0.271428571429,0.384195738902,0.0333333333333,1.0,-0.360964912281,-1.0,-0.1
0.275419838782,0.877551020408,0.122448979592,0.39126396859,0.1,1.0,-0.316666666667,-0.7,-0.1
0.141596085074,0.882352941176,0.117647058824,0.313780663781,0.1,0.8,-0.275,-0.5,-0.05
-0.000925925925926,0.454545454545,0.545454545455,0.24,0.05,0.5,-0.230555555556,-0.4,-0.125
0.167034970238,0.777777777778,0.222222222222,0.478520408163,0.05,0.8,-0.338541666667,-0.5,-0.166666666667
0.071450617284,0.588235294118,0.411764705882,0.3375,0.1,0.6,-0.206547619048,-0.3,-0.1
0.188888161647,0.798245614035,0.201754385965,0.39148470577,0.1,1.0,-0.238535860275,-0.7,-0.05
-0.00133149678604,0.571428571429,0.428571428571,0.195643939394,0.05,0.5,-0.265740740741,-0.5,-0.155555555556
0.065078526125,0.666666666667,0.333333333333,0.360670995671,0.136363636364,0.8,-0.161666666667,-0.3,-0.05
0.177631578947,0.857142857143,0.142857142857,0.291666666667,0.05,0.5,-0.0982142857143,-0.125,-0.0714285714286
0.139029753315,0.742857142857,0.257142857143,0.334415584416,0.0333333333333,1.0,-0.306172839506,-0.6,-0.125
0.123378263151,0.75,0.25,0.277062815657,0.0625,0.6,-0.180555555556,-0.4,-0.0125
0.0272611832612,0.47619047619,0.52380952381,0.337261904762,0.1,0.7,-0.228183621934,-0.6,-0.05
0.112732160313,0.56,0.44,0.38474025974,0.136363636364,0.8,-0.229978354978,-0.5,-0.0714285714286
0.282189239332,0.928571428571,0.0714285714286,0.327742257742,0.1,0.9,-0.05,-0.05,-0.05
0.0221102392977,0.543859649123,0.456140350877,0.355788297724,0.0333333333333,1.0,-0.375480769231,-1.0,-0.1
0.0815089672233,0.736842105263,0.263157894737,0.22135126778,0.1,0.4,-0.143333333333,-0.25,-0.05
0.100874125874,0.636363636364,0.363636363636,0.290909090909,0.1,0.5,-0.13125,-0.25,-0.05
0.142877617878,0.793103448276,0.206896551724,0.339266892528,0.1,0.8,-0.336111111111,-0.5,-0.166666666667
0.1703125,0.703703703704,0.296296296296,0.397807017544,0.0333333333333,1.0,-0.346875,-1.0,-0.05
0.191066691929,0.826086956522,0.173913043478,0.332067669173,0.1,0.8,-0.112087912088,-0.2,-0.0714285714286
-0.00984299516908,0.647058823529,0.352941176471,0.198106060606,0.0625,0.5,-0.400925925926,-1.0,-0.1
0.23775,0.772727272727,0.227272727273,0.417647058824,0.1,0.8,-0.255,-0.5,-0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0246212121212,0.578947368421,0.421052631579,0.390909090909,0.1,1.0,-0.297916666667,-0.5,-0.125
0.114955475811,0.7,0.3,0.374918831169,0.0625,0.8,-0.155092592593,-0.3,-0.05
0.172724424698,0.755555555556,0.244444444444,0.401258594347,0.0625,0.85,-0.277651515152,-0.7,-0.05
0.102654578126,0.694444444444,0.305555555556,0.384913419913,0.1,1.0,-0.281493506494,-0.8,-0.0714285714286
0.119561688312,0.636363636364,0.363636363636,0.371266233766,0.1,0.7,-0.23125,-0.5,-0.0666666666667
0.132032550783,0.909090909091,0.0909090909091,0.228189935065,0.0625,0.5,-0.208333333333,-0.25,-0.166666666667
0.179241496599,0.7,0.3,0.423605442177,0.1,1.0,-0.138029100529,-0.4,-0.025
0.0778273809524,0.703703703704,0.296296296296,0.316666666667,0.0333333333333,0.8,-0.4546875,-1.0,-0.1
0.0428571428571,0.666666666667,0.333333333333,0.243214285714,0.0333333333333,0.6,-0.2925,-0.8,-0.05
0.088582328663,0.625,0.375,0.377730639731,0.05,1.0,-0.304063786008,-0.875,-0.0125
0.189267676768,0.866666666667,0.133333333333,0.380186480186,0.0333333333333,1.0,-0.2,-0.2,-0.2
-0.00240740740741,0.384615384615,0.615384615385,0.52,0.2,0.7,-0.329513888889,-1.0,-0.1
0.217951839827,0.878787878788,0.121212121212,0.436547619048,0.0625,1.0,-0.3,-0.8,-0.125
0.0348655090228,0.545454545455,0.454545454545,0.409785353535,0.1,1.0,-0.39625,-1.0,-0.025
0.136015625,0.611111111111,0.388888888889,0.377272727273,0.2,0.6,-0.239285714286,-0.5,-0.05
0.0986111111111,0.652173913043,0.347826086957,0.366222222222,0.0333333333333,0.8,-0.302777777778,-0.4,-0.155555555556
0.112315659547,0.807692307692,0.192307692308,0.2649427953,0.0333333333333,0.8,-0.29125,-0.5,-0.05
0.148548922056,0.8,0.2,0.378645833333,0.1,0.8,-0.226736111111,-0.5,-0.1
0.207146464646,0.8125,0.1875,0.365268065268,0.136363636364,1.0,-0.201851851852,-0.4,-0.05
0.143333333333,0.666666666667,0.333333333333,0.35625,0.05,0.5,-0.175,-0.3,-0.05
0.17673992674,0.777777777778,0.222222222222,0.380612244898,0.1,0.6,-0.183333333333,-0.2,-0.166666666667
0.123622782446,0.755555555556,0.244444444444,0.270238095238,0.0333333333333,0.7,-0.327272727273,-0.6,-0.1
0.295454545455,0.888888888889,0.111111111111,0.4125,0.1,0.7,-0.05,-0.05,-0.05
-0.138650793651,0.25,0.75,0.433333333333,0.4,0.5,-0.331084656085,-0.7,-0.0714285714286
0.000378787878788,0.571428571429,0.428571428571,0.184090909091,0.05,0.5,-0.244444444444,-0.4,-0.166666666667
0.0680629827689,0.681818181818,0.318181818182,0.334090909091,0.1,0.8,-0.256746031746,-0.5,-0.05
0.129373463,0.686274509804,0.313725490196,0.362006802721,0.1,0.6,-0.213628472222,-0.5,-0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.178333333333,0.772727272727,0.227272727273,0.349607843137,0.05,0.6,-0.265,-0.5,-0.125
0.195670995671,1.0,0.0,0.391341991342,0.136363636364,0.8,0.0,0.0,0.0
0.117222485692,0.74358974359,0.25641025641,0.366294098622,0.0333333333333,1.0,-0.270899470899,-0.666666666667,-0.05
0.037037037037,0.636363636364,0.363636363636,0.371428571429,0.1,1.0,-0.538888888889,-1.0,-0.155555555556
0.0225524475524,0.5,0.5,0.3,0.1,0.6,-0.220384615385,-0.5,-0.0769230769231
0.193948863636,0.954545454545,0.0454545454545,0.402164502165,0.1,0.8,-0.1875,-0.1875,-0.1875
0.203968253968,0.888888888889,0.111111111111,0.341964285714,0.2,0.6,-0.5,-0.5,-0.5
0.0844131794132,0.58904109589,0.41095890411,0.418934360213,0.1,1.0,-0.264074074074,-0.8,-0.05
-0.0632352941176,0.384615384615,0.615384615385,0.45,0.25,0.5,-0.248958333333,-0.5,-0.1
0.0575126262626,0.625,0.375,0.295984848485,0.0333333333333,1.0,-0.250347222222,-0.5,-0.1
0.16984453047,0.717948717949,0.282051282051,0.392747629355,0.1,1.0,-0.311507936508,-0.7,-0.05
0.109426357509,0.803921568627,0.196078431373,0.262081617569,0.0333333333333,0.6,-0.304722222222,-0.6,-0.1
-0.369336219336,0.272727272727,0.727272727273,0.188095238095,0.1,0.25,-0.538194444444,-1.0,-0.155555555556
0.0836111111111,0.8,0.2,0.309375,0.1,0.6,-0.293055555556,-0.5,-0.125
0.0271820771821,0.529411764706,0.470588235294,0.39092312009,0.0625,1.0,-0.244675925926,-0.6,-0.1
0.0657173382173,0.613333333333,0.386666666667,0.341030020704,0.05,1.0,-0.293199233716,-1.0,-0.05
0.0823528323528,0.678571428571,0.321428571429,0.332490316701,0.05,0.8,-0.317283950617,-0.6,-0.155555555556
0.2125,0.666666666667,0.333333333333,0.35,0.2,0.5,-0.05,-0.05,-0.05
0.345714285714,0.875,0.125,0.536734693878,0.357142857143,1.0,-0.3,-0.3,-0.3
0.18156197544,0.810810810811,0.189189189189,0.384884559885,0.1,1.0,-0.328571428571,-0.4,-0.1
0.0954445603999,0.733333333333,0.266666666667,0.324006296734,0.0333333333333,1.0,-0.294027777778,-0.8,-0.05
0.00423351158645,0.5625,0.4375,0.340033670034,0.1,0.8,-0.368452380952,-1.0,-0.05
0.130833333333,0.666666666667,0.333333333333,0.41875,0.25,0.5,-0.346875,-0.5,-0.1875
-0.056819345529,0.526315789474,0.473684210526,0.239415584416,0.1,0.5,-0.461728395062,-1.0,-0.1
0.0585227272727,0.6,0.4,0.2882996633,0.1,0.4,-0.202777777778,-0.5,-0.05
0.152883066546,0.833333333333,0.166666666667,0.327326839827,0.0333333333333,0.666666666667,-0.247453703704,-0.5,-0.05
0.231428571429,0.8,0.2,0.439285714286,0.1,0.8,-0.6,-0.6,-0.6
0.143650793651,0.666666666667,0.333333333333,0.458928571429,0.25,0.8,-0.127777777778,-0.155555555556,-0.1
0.0477946127946,0.636363636364,0.363636363636,0.242694805195,0.1,0.6,-0.204861111111,-0.6,-0.1
0.0827777777778,0.692307692308,0.307692307692,0.30462962963,0.1,0.8,-0.308333333333,-0.433333333333,-0.2
0.115615243343,0.666666666667,0.333333333333,0.383768939394,0.136363636364,0.5,-0.290625,-0.8,-0.1
0.0883027060659,0.660714285714,0.339285714286,0.340318240318,0.0833333333333,0.7,-0.278812415655,-0.8,-0.05
0.190511532738,0.818181818182,0.181818181818,0.377689594356,0.1,0.8,-0.216666666667,-0.5,-0.1
0.309595959596,1.0,0.0,0.426623376623,0.136363636364,1.0,0.0,0.0,0.0
0.25303030303,1.0,0.0,0.342929292929,0.05,0.8,0.0,0.0,0.0
0.209523809524,1.0,0.0,0.325925925926,0.0333333333333,0.5,0.0,0.0,0.0
0.0032235094451,0.522388059701,0.477611940299,0.360952380952,0.1,1.0,-0.347972470238,-0.8,-0.05
0.080303030303,0.583333333333,0.416666666667,0.369480519481,0.1,0.6,-0.18,-0.25,-0.125
0.253091728092,0.805555555556,0.194444444444,0.400496342738,0.1,1.0,-0.254761904762,-0.5,-0.05
0.0775,0.653846153846,0.346153846154,0.347058823529,0.0333333333333,0.9,-0.330555555556,-0.8,-0.1
0.11441617743,0.923076923077,0.0769230769231,0.28626984127,0.1,0.6,-0.311111111111,-0.666666666667,-0.1
0.00356060606061,0.625,0.375,0.280666666667,0.05,0.6,-0.384722222222,-1.0,-0.1
0.0455039525692,0.606060606061,0.393939393939,0.268617424242,0.0625,0.5,-0.283012820513,-1.0,-0.05
0.0808539944904,0.555555555556,0.444444444444,0.404545454545,0.136363636364,1.0,-0.283333333333,-0.4,-0.166666666667
0.0651814194577,0.607142857143,0.392857142857,0.345944741533,0.1,0.6,-0.275378787879,-0.4,-0.1
0.184307889823,0.758620689655,0.241379310345,0.389523809524,0.1,0.6,-0.347817460317,-0.7,-0.1
-0.0157121212121,0.473684210526,0.526315789474,0.267929292929,0.1,0.5,-0.242916666667,-0.6,-0.0666666666667
0.182777777778,0.692307692308,0.307692307692,0.371296296296,0.166666666667,0.5,-0.15,-0.15,-0.15
0.154079814316,0.760869565217,0.239130434783,0.319448979592,0.1,1.0,-0.228589466089,-0.8,-0.0714285714286
0.0639898989899,0.68,0.32,0.258021390374,0.136363636364,0.5,-0.177083333333,-0.316666666667,-0.125
0.178884374687,0.690058479532,0.309941520468,0.426205517646,0.0333333333333,1.0,-0.278601377658,-1.0,-0.0333333333333
0.146339143313,0.766666666667,0.233333333333,0.317129681912,0.0625,0.8,-0.166156462585,-0.2,-0.0714285714286
0.26216991342,1.0,0.0,0.39325487013,0.0625,0.8,0.0,0.0,0.0
0.102963374345,0.769230769231,0.230769230769,0.330005411255,0.1,1.0,-0.347916666667,-0.6,-0.1875
0.336616161616,0.714285714286,0.285714285714,0.423939393939,0.0333333333333,1.0,-0.25,-0.4,-0.1
0.0920304188917,0.581818181818,0.418181818182,0.385593885281,0.1,1.0,-0.258816425121,-1.0,-0.05
0.136037641221,0.727272727273,0.272727272727,0.346658549784,0.1,0.75,-0.256084656085,-0.5,-0.0714285714286
0.0635353535354,0.6,0.4,0.322727272727,0.1,0.7,-0.245833333333,-0.5,-0.05
0.127762445887,0.757575757576,0.242424242424,0.307753246753,0.1,0.5,-0.285416666667,-0.5,-0.1
0.132519640853,0.590909090909,0.409090909091,0.418181818182,0.136363636364,1.0,-0.150925925926,-0.25,-0.1
0.0241422849181,0.5,0.5,0.360123966942,0.0333333333333,1.0,-0.256186868687,-0.7,-0.125
0.248647186147,1.0,0.0,0.348106060606,0.0333333333333,0.6,0.0,0.0,0.0
0.0962434107842,0.674418604651,0.325581395349,0.350884460367,0.1,0.85,-0.192956349206,-0.4,-0.05
0.156785530853,0.787234042553,0.212765957447,0.317216567217,0.0333333333333,0.6,-0.141666666667,-0.25,-0.1
0.285321969697,0.9,0.1,0.415151515152,0.136363636364,0.8,-0.4,-0.4,-0.4
0.1381996152,0.585365853659,0.414634146341,0.385790945166,0.0333333333333,1.0,-0.145588235294,-0.5,-0.05
0.155875395791,0.844444444444,0.155555555556,0.316384711779,0.0333333333333,1.0,-0.325274725275,-0.7,-0.05
0.174702380952,0.8,0.2,0.399479166667,0.0333333333333,0.6,-0.10625,-0.125,-0.05
0.108333333333,0.75,0.25,0.366666666667,0.1,0.5,-0.125,-0.125,-0.125
0.192517006803,0.833333333333,0.166666666667,0.31580952381,0.16,0.5,-0.0714285714286,-0.0714285714286,-0.0714285714286
0.173086770483,0.75,0.25,0.350168350168,0.0333333333333,0.8,-0.3125,-0.5,-0.075
0.0697893418638,0.575757575758,0.424242424242,0.4211523126,0.0625,1.0,-0.315842490842,-0.8,-0.05
0.139164370983,0.857142857143,0.142857142857,0.281060606061,0.1,0.5,-0.155555555556,-0.155555555556,-0.155555555556
0.158815029999,0.700854700855,0.299145299145,0.486041600676,0.1,1.0,-0.284682539683,-1.0,-0.05
0.103813131313,0.7,0.3,0.330194805195,0.1,0.6,-0.251388888889,-0.4,-0.166666666667
0.162467846163,0.833333333333,0.166666666667,0.363932178932,0.1,0.8,-0.340740740741,-0.7,-0.155555555556
0.0979166666667,0.6,0.4,0.413888888889,0.25,0.5,-0.327083333333,-0.666666666667,-0.05
0.217055860806,0.9,0.1,0.375330687831,0.0333333333333,0.8,-0.35625,-0.4,-0.3125
0.164379615483,0.736842105263,0.263157894737,0.36902958153,0.1,1.0,-0.221428571429,-0.7,-0.0714285714286
0.100378787879,0.75,0.25,0.29303030303,0.1,0.5,-0.276666666667,-0.5,-0.1
0.198885836386,0.733333333333,0.266666666667,0.549350649351,0.1,1.0,-0.556770833333,-0.8,-0.1875
0.113541666667,0.736842105263,0.263157894737,0.353571428571,0.1,0.7,-0.243333333333,-0.4,-0.1
0.115210219074,0.758620689655,0.241379310345,0.322491145218,0.1,1.0,-0.207936507937,-0.7,-0.05
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0168090681249,0.583333333333,0.416666666667,0.311502782931,0.136363636364,0.7,-0.293333333333,-0.5,-0.1
0.0500463821892,0.636363636364,0.363636363636,0.290568954855,0.1,0.5,-0.25,-0.3,-0.2
0.0736363636364,0.666666666667,0.333333333333,0.418181818182,0.136363636364,0.7,-0.1,-0.1,-0.1
0.193125,0.75,0.25,0.4,0.2,0.5,-0.1875,-0.1875,-0.1875
0.211363636364,0.823529411765,0.176470588235,0.425432900433,0.136363636364,0.6,-0.377777777778,-0.6,-0.2
-0.0476138607486,0.615384615385,0.384615384615,0.27150297619,0.0333333333333,0.6,-0.412976190476,-1.0,-0.0714285714286
0.25944741533,0.875,0.125,0.372077922078,0.05,0.85,-0.333333333333,-0.5,-0.166666666667
-0.00277777777778,0.375,0.625,0.35,0.2,0.5,-0.215,-0.25,-0.125
0.071349862259,0.653846153846,0.346153846154,0.287452253629,0.0625,0.8,-0.280357142857,-1.0,-0.0714285714286
0.0961714447684,0.743243243243,0.256756756757,0.354502164502,0.0333333333333,1.0,-0.284095655806,-0.6,-0.0714285714286
0.0924480697629,0.549295774648,0.450704225352,0.412912087912,0.0333333333333,1.0,-0.309071180556,-1.0,-0.1
0.123497474747,0.6,0.4,0.400673400673,0.136363636364,0.5,-0.189351851852,-0.333333333333,-0.125
0.167859426087,0.796610169492,0.203389830508,0.337584047159,0.0333333333333,0.7,-0.208796296296,-0.666666666667,-0.1
0.182849599895,0.863636363636,0.136363636364,0.334686147186,0.0625,1.0,-0.108333333333,-0.125,-0.1
0.172119356834,1.0,0.0,0.245435397935,0.0333333333333,0.7,0.0,0.0,0.0
0.101847164135,0.74358974359,0.25641025641,0.364677563815,0.0333333333333,0.8,-0.301666666667,-0.7,-0.05
-0.03125,0.333333333333,0.666666666667,0.3,0.1,0.5,-0.230357142857,-0.3,-0.0714285714286
0.133636363636,0.8,0.2,0.346590909091,0.136363636364,0.5,-0.05,-0.05,-0.05
0.0890453296703,0.666666666667,0.333333333333,0.351217532468,0.0625,0.9,-0.263311688312,-0.7,-0.0714285714286
0.0855555555556,0.384615384615,0.615384615385,0.606666666667,0.5,0.733333333333,-0.21875,-0.6,-0.1
0.1,0.727272727273,0.272727272727,0.2875,0.1,0.6,-0.166666666667,-0.2,-0.1
0.117897727273,0.75,0.25,0.408333333333,0.1,0.8,-0.3140625,-0.6,-0.05
0.342324561404,0.9375,0.0625,0.501111111111,0.1,1.0,-0.3125,-0.3125,-0.3125
0.0971393481908,0.641509433962,0.358490566038,0.408578431373,0.05,1.0,-0.184092442645,-0.4,-0.0769230769231
0.0683337706065,0.631578947368,0.368421052632,0.387355699856,0.0625,1.0,-0.327607709751,-1.0,-0.05
0.0357561401184,0.5,0.5,0.294563957548,0.05,0.75,-0.164784946237,-0.4,-0.05
0.150598086124,0.933333333333,0.0666666666667,0.254383116883,0.1,0.5,-0.6,-0.6,-0.6
-0.05325,0.711111111111,0.288888888889,0.53359375,0.2,0.7,-0.474038461538,-1.0,-0.125
0.161066468254,0.575757575758,0.424242424242,0.463721804511,0.1,0.8,-0.180257936508,-0.5,-0.05
0.076263061651,0.717171717172,0.282828282828,0.294786598378,0.0333333333333,0.9,-0.296726190476,-0.8,-0.1
0.128285771246,0.642335766423,0.357664233577,0.430400678867,0.05,1.0,-0.297546161322,-1.0,-0.025
-0.0419562419562,0.4,0.6,0.461428571429,0.2,0.8,-0.384444444444,-0.8,-0.155555555556
0.136504646331,0.904255319149,0.0957446808511,0.21189381207,0.0333333333333,1.0,-0.166358024691,-0.4,-0.1
0.34466417421,0.923076923077,0.0769230769231,0.488670183983,0.0625,1.0,-0.177083333333,-0.1875,-0.166666666667
0.0347537878788,0.5,0.5,0.274675324675,0.1,0.6,-0.195238095238,-0.25,-0.1
0.0565681444992,0.666666666667,0.333333333333,0.402891156463,0.05,1.0,-0.380952380952,-0.4,-0.333333333333
0.101153581267,0.575757575758,0.424242424242,0.401355661882,0.1,0.9,-0.248214285714,-0.3,-0.05
0.229502164502,0.851851851852,0.148148148148,0.394894598155,0.1,0.8,-0.1875,-0.4,-0.05
0.102880297997,0.666666666667,0.333333333333,0.345438311688,0.1,0.6,-0.243650793651,-0.6,-0.05
0.254761904762,0.840909090909,0.159090909091,0.528555341055,0.0625,1.0,-0.205357142857,-0.25,-0.1
0.244736842105,0.866666666667,0.133333333333,0.434615384615,0.1,0.85,-0.15,-0.2,-0.1
0.205149595029,0.804347826087,0.195652173913,0.391219141219,0.0625,1.0,-0.168055555556,-0.333333333333,-0.05
0.200810499025,0.884057971014,0.115942028986,0.331400361933,0.0333333333333,1.0,-0.161458333333,-0.3,-0.05
0.0314476284585,0.565217391304,0.434782608696,0.317832167832,0.1,0.6,-0.3175,-0.5,-0.125
0.206818181818,0.809523809524,0.190476190476,0.375534759358,0.05,0.5,-0.2,-0.3,-0.05
0.137126033689,0.767123287671,0.232876712329,0.34666589363,0.0333333333333,1.0,-0.246486928105,-1.0,-0.05
-0.221440972222,0.0909090909091,0.909090909091,0.5,0.5,0.5,-0.404305555556,-0.7,-0.155555555556
0.174652777778,0.62962962963,0.37037037037,0.455882352941,0.1,1.0,-0.275972222222,-0.625,-0.1
0.0486111111111,0.5,0.5,0.366666666667,0.0333333333333,1.0,-0.302314814815,-0.6,-0.125
0.264598364598,0.75,0.25,0.430230880231,0.05,1.0,-0.116666666667,-0.2,-0.1
0.164612057463,0.764705882353,0.235294117647,0.376545676546,0.0333333333333,1.0,-0.317063492063,-0.5,-0.0714285714286
0.16648478836,0.814814814815,0.185185185185,0.343858225108,0.0333333333333,0.8,-0.214285714286,-0.5,-0.0714285714286
0.0855777855778,0.655172413793,0.344827586207,0.362317726134,0.0333333333333,1.0,-0.359265873016,-1.0,-0.05
0.0628487331877,0.552083333333,0.447916666667,0.389916482888,0.0625,1.0,-0.292777280859,-0.8,-0.05
-0.00856965058751,0.488,0.512,0.442627031439,0.0333333333333,1.0,-0.426785714286,-1.0,-0.05
0.123354542967,0.833333333333,0.166666666667,0.266003401361,0.0333333333333,1.0,-0.279365079365,-0.5,-0.1
0.174310776942,0.705882352941,0.294117647059,0.34126984127,0.1,0.8,-0.154444444444,-0.25,-0.1
0.312414056532,0.862745098039,0.137254901961,0.53301111767,0.1,1.0,-0.190476190476,-0.4,-0.1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.157232088198,0.741293532338,0.258706467662,0.395169020018,0.05,1.0,-0.301171398046,-1.0,-0.05
0.118181818182,1.0,0.0,0.157575757576,0.136363636364,0.2,0.0,0.0,0.0
-0.0738888888889,0.428571428571,0.571428571429,0.255555555556,0.0333333333333,0.5,-0.403819444444,-0.7,-0.125
0.159694163861,0.647058823529,0.352941176471,0.407024793388,0.05,0.6,-0.158796296296,-0.25,-0.025
0.0524552351911,0.677777777778,0.322222222222,0.305375771769,0.05,0.8,-0.275834701697,-0.9,-0.0714285714286
